4,1.155197,3.819224,11.032993,21.315246,40.362152,82.17231,147.666257
8,0.680144,2.455382,6.748744,11.785438,22.120828,41.975172,69.572432
12,0.615704,2.051996,5.535297,11.089505,20.160117,35.264731,60.229149
16,0.562441,2.016798,5.579095,10.916769,19.207771,33.990518,56.402826
4,1.033098,3.829366,11.505606,21.303569,40.348322,82.205396,145.745867
8,0.65546,2.405122,6.392087,12.240519,22.2176,44.525603,71.91425
12,0.611343,2.161156,5.746529,10.820821,19.952426,37.24419,60.717329
16,0.564053,2.015102,5.525716,10.67723,19.265154,33.938331,55.431688
4,1.081276,3.812337,11.180037,21.647217,40.686716,83.902051,148.220128
8,0.644791,2.273828,6.322877,11.800575,22.700529,43.830951,71.455735
12,0.626976,2.312282,5.81078,11.152394,20.357949,37.96234,64.56258
16,0.588499,2.021114,5.666992,10.664664,19.609355,35.025675,56.985284
4,1.026378,3.821377,11.204338,21.488196,44.102089,84.872623,148.003366
8,0.633869,2.382584,6.726774,12.10931,22.48043,43.181069,71.117089
12,0.619337,2.038115,5.584799,11.076173,20.125401,37.392999,61.385484
16,0.578623,1.949462,5.450278,10.656876,19.436177,35.452226,57.688754
4,1.017921,3.770854,11.174289,21.364426,40.4199,82.915922,147.737427
8,0.62752,2.327241,6.269216,11.762831,21.86351,42.909694,70.799971
12,0.633115,2.035763,5.598253,11.080963,20.157865,36.413397,62.468261
16,0.548599,1.965896,5.454594,10.860444,19.297806,35.026572,57.507929
4,1.028329,3.823642,11.542392,21.246204,40.630965,82.400299,147.880005
8,0.635173,2.279466,6.334475,12.235643,22.095704,43.02957,71.314959
12,0.621394,2.108221,5.598584,10.901686,20.123406,36.864878,62.122229
16,0.592233,2.019589,5.531434,10.707664,19.555636,34.730563,58.292369
4,1.008347,3.875465,11.033556,21.784994,40.323877,82.435617,148.782324
8,0.634745,2.275038,6.412733,11.991588,22.354347,42.442721,71.795887
12,0.63385,2.098624,5.537645,10.864002,20.02485,36.552922,61.51395
16,0.557405,1.99307,5.469449,10.802032,19.284977,34.845789,58.035049
4,1.095096,3.788133,11.005211,21.644943,40.768557,81.525279,147.405577
8,0.642103,2.399589,6.284471,11.850672,21.93697,42.736776,72.114485
12,0.622565,2.083711,5.669994,11.392635,20.030046,35.9737,61.147341
16,0.620074,2.180937,5.517706,10.60307,19.70392,35.019184,57.72794
4,1.046507,3.847488,11.209753,21.301757,40.658091,81.984311,147.571856
8,0.752495,2.308895,6.488693,11.861784,22.12665,42.481111,71.132073
12,0.629821,2.076229,5.421068,10.935516,20.373549,35.32517,60.932497
16,0.572095,2.009613,5.653554,10.822473,19.678241,34.115117,57.174498
4,1.019282,3.798439,10.940334,21.598886,40.33287,82.569799,147.181285
8,0.643683,2.284017,6.240842,12.138726,22.32556,41.937367,71.260372
12,0.610767,2.075473,5.605008,10.781593,20.266862,36.042509,59.967509
16,0.564002,1.991712,5.553362,10.70875,19.627296,34.61693,57.034012
4,1.044471,3.835454,11.123466,21.305539,40.660627,80.547268,145.910842
8,0.662597,2.277541,6.3598,11.842559,22.179079,41.599697,70.741199
12,0.613782,2.041314,5.422359,11.280747,19.901956,35.95717,61.921953
16,0.56597,1.985223,5.861818,10.864189,19.633933,34.775842,57.511133
4,1.220684,3.83054,10.895238,21.285719,40.535768,81.31899,145.365933
8,0.627888,2.33221,6.770568,11.745416,22.637233,42.529883,71.486724
12,0.653545,2.035388,5.612788,11.363408,20.482004,37.020058,62.891072
16,0.585481,2.035254,5.955818,10.912243,19.688595,34.212763,57.15514
4,1.018424,3.822564,11.005055,21.64851,40.528276,80.770581,145.602976
8,0.617506,2.232151,6.335646,11.802181,22.371594,41.942979,71.417445
12,0.611465,2.089882,5.595194,10.935853,19.755152,35.83273,61.675219
16,0.565375,1.976323,5.470823,10.729125,19.432814,34.817469,57.466052
4,1.041363,3.924416,10.967507,21.38575,40.406201,80.467091,147.292701
8,0.650706,2.300789,6.418355,11.687162,22.110392,42.235227,70.603998
12,0.620828,2.082013,5.513005,11.229249,20.163987,36.5071,62.153679
16,0.56013,1.986963,5.797048,10.687848,19.320664,34.368284,57.319126
4,1.134649,4.250522,10.882619,21.289937,40.483979,80.723294,146.923426
8,0.619366,2.429783,6.724022,11.786775,22.354341,41.98435,71.305769
12,0.669842,2.157369,5.536617,11.058214,19.901973,35.870249,61.731959
16,0.573193,2.015079,5.435157,10.549487,19.778112,34.427538,57.992648
4,1.010813,3.837457,10.963945,21.646897,40.340933,80.990719,147.140242
8,0.631736,2.26725,6.256815,11.727962,22.291271,41.556566,71.83592
12,0.641068,2.216891,5.658038,10.825995,20.220271,37.08188,62.704631
16,0.570415,1.961021,5.502551,10.68713,19.45401,34.745588,57.326267
4,1.034925,3.821234,10.91076,21.471806,40.748313,80.182306,147.679716
8,0.657165,2.274452,6.341896,11.801402,22.11947,41.735639,71.492974
12,0.602903,2.03773,5.546031,11.395282,20.411536,36.725951,61.542539
16,0.578415,2.01928,5.806801,10.780545,19.373109,34.668853,57.695703
4,1.224895,3.935619,11.096332,21.305717,41.136301,79.341378,147.439484
8,0.666538,2.320199,7.080082,12.015241,22.089334,41.503668,70.857548
12,0.630074,2.06519,5.536348,10.882891,20.17129,35.826627,61.425024
16,0.594966,1.981129,5.499955,10.765143,19.52593,34.2249,58.205983
4,1.045627,3.792586,10.969247,21.682711,40.342613,80.036655,147.493739
8,0.717755,2.288745,6.296152,11.745305,22.38381,41.067858,71.827686
12,0.653575,2.06931,5.607032,11.254148,20.205189,36.213319,60.552333
16,0.572714,1.991381,5.459512,10.74783,19.823866,34.695303,57.891421
4,1.022125,3.791383,11.136654,21.354521,40.745353,79.390792,147.159745
8,0.682858,2.290455,6.380052,11.738874,22.076723,41.047906,71.324629
12,0.635176,2.043055,5.656418,11.240297,20.690106,35.358508,61.628224
16,0.57165,1.984437,5.478089,11.030174,19.708717,34.21314,57.44207
4,1.017723,3.792279,11.562935,21.300573,40.993352,79.764317,147.036744
8,0.64395,2.288144,6.25782,11.995437,22.013674,41.131589,70.894003
12,0.616653,2.094628,5.633878,11.061564,20.335629,36.049621,61.500837
16,0.573386,1.942979,5.643533,10.775614,19.641126,34.399035,57.583311
4,1.031962,3.796348,10.86784,21.653958,40.771216,80.056935,146.500802
8,0.625159,2.306981,6.245631,11.76842,22.454712,40.932436,71.125439
12,0.613619,2.150048,5.871528,11.101864,19.93293,35.775367,61.038104
16,0.572893,1.998672,5.538439,10.868007,19.505081,34.219615,57.416856
4,1.033861,3.794227,10.934739,21.611897,40.652645,78.81455,146.636726
8,0.835131,2.550601,6.344651,11.843492,22.078829,41.538109,71.373914
12,0.60207,2.088887,5.657523,11.176881,20.30059,35.617552,62.216416
16,0.552746,1.976319,5.539946,10.807745,19.73111,34.220826,57.226823
